movie_id,community_label
i1209,3
i1210,3
i1211,3
i1212,3
i1213,3
i1214,3
i1215,3
i1216,3
i1217,3
i1218,3
i1219,3
i122,3
i1220,3
i1221,3
i1222,3
i1223,3
i1224,3
i1225,3
i1226,3
i1227,3
i1228,3
i1229,3
i123,3
i1230,3
i1231,3
i1232,3
i1233,3
i1234,3
i1237,3
i1238,3
i1239,3
i1240,3
i1241,3
i1242,3
i1243,3
i1244,3
i1245,3
i1246,3
i1247,3
i1248,3
i1249,3
i125,3
i1250,3
i1251,3
i1252,3
i1253,3
i1254,3
i1255,3
i1256,3
i1257,3
i1258,3
i1259,3
i1260,3
i1261,3
i1262,3
i1263,3
i1264,3
i1265,3
i1266,3
i1267,3
i1268,3
i1269,3
i1270,3
i1271,3
i1272,3
i1273,3
i1274,3
i1275,3
i1276,3
i1277,3
i1278,3
i1279,3
i128,3
i1280,3
i1281,3
i1282,3
i1283,3
i1284,3
i1285,3
i1286,3
i1287,3
i1288,3
i1289,3
i1290,3
i1291,3
i1292,3
i1293,3
i1294,3
i1295,3
i1296,3
i1297,3
i1298,3
i1300,3
i1301,3
i1302,3
i1303,3
i1304,3
i1305,3
i1306,3
i1307,3
i1308,3
i1309,3
i131,3
i1310,3
i1311,3
i1312,3
i1313,3
i1314,3
i1316,3
i1317,3
i1318,3
i1319,3
i1320,3
i1321,3
i1322,3
i1323,3
i1324,3
i1325,3
i1326,3
i1327,3
i1328,3
i1329,3
i133,3
i1330,3
i1331,3
i1332,3
i1333,3
i1334,3
i1335,3
i1336,3
i1337,3
i1338,3
i1339,3
i1340,3
i1341,3
i1342,3
i1343,3
i1344,3
i1345,3
i1346,3
i1347,3
i1348,3
i1349,3
i1350,3
i1351,3
i1352,3
i1353,3
i1354,3
i1355,3
i1356,3
i1357,3
i1358,3
i1359,3
i136,3
i1360,3
i1361,3
i1362,3
i1363,3
i1364,3
i1365,3
i1366,3
i1367,3
i1368,3
i1369,3
i1370,3
i1371,3
i1372,3
i1373,3
i1374,3
i1375,3
i1376,3
i1377,3
i1378,3
i1379,3
i138,3
i1380,3
i1381,3
i1382,3
i1383,3
i1384,3
i1385,3
i1386,3
i1387,3
i1388,3
i1389,3
i139,3
i1390,3
i1391,3
i1392,3
i1393,3
i1394,3
i1395,3
i1396,3
i1397,3
i1398,3
i1399,3
i140,3
i1400,3
i1401,3
i1402,3
i1403,3
i1404,3
i1405,3
i1406,3
i1407,3
i1408,3
i1409,3
i141,3
i1410,3
i1411,3
i1412,3
i1413,3
i1415,3
i1416,3
i1417,3
i1418,3
i1419,3
i142,3
i1420,3
i1421,3
i1422,3
i1423,3
i1424,3
i1425,3
i1426,3
i1427,3
i1428,3
i1429,3
i143,3
i1430,3
i1431,3
i1432,3
i1433,3
i1434,3
i1435,3
i1436,3
i1437,3
i1438,3
i1439,3
i1440,3
i1441,3
i1442,3
i1443,3
i1444,3
i1445,3
i1446,3
i1447,3
i1448,3
i1449,3
i145,3
i1450,3
i1451,3
i1452,3
i1453,3
i1454,3
i1455,3
i1456,3
i1457,3
i1458,3
i1459,3
i146,3
i1460,3
i1461,3
i1462,3
i1463,3
i1464,3
i1465,3
i1466,3
i1467,3
i1468,3
i1469,3
i147,3
i1470,3
i1471,3
i1472,3
i1473,3
i1474,3
i1475,3
i1476,3
i1477,3
i1478,3
i1479,3
i148,3
i1480,3
i1481,3
i1482,3
i1483,3
i1484,3
i1485,3
i1486,3
i1487,3
i1488,3
i1489,3
i149,3
i1490,3
i1491,3
i1492,3
i1493,3
i1494,3
i1495,3
i1496,3
i1497,3
i1498,3
i1499,3
i15,3
i1500,3
i1501,3
i1502,3
i1503,3
i1504,3
i1505,3
i1506,3
i1507,3
i1508,3
i1509,3
i151,3
i1510,3
i1511,3
i1512,3
i1513,3
i1514,3
i1515,3
i1516,3
i1517,3
i1518,3
i1519,3
i1520,3
i1521,3
i1522,3
i1523,3
i1524,3
i1525,3
i1526,3
i1527,3
i1528,3
i1529,3
i1530,3
i1531,3
i1532,3
i1534,3
i1535,3
i1536,3
i1537,3
i1538,3
i1539,3
i1540,3
i1541,3
i1542,3
i1543,3
i1544,3
i1545,3
i1546,3
i1547,3
i1548,3
i1549,3
i155,3
i1550,3
i1551,3
i1552,3
i1553,3
i1554,3
i1555,3
i1556,3
i1557,3
i1558,3
i1559,3
i1560,3
i1561,3
i1562,3
i1563,3
i1564,3
i1565,3
i1566,3
i1567,3
i1568,3
i1569,3
i1570,3
i1571,3
i1572,3
i1573,3
i1574,3
i1575,3
i1576,3
i1577,3
i1578,3
i1579,3
i158,3
i1580,3
i1581,3
i1582,3
i1583,3
i1584,3
i1585,3
i1586,3
i1587,3
i1588,3
i1589,3
i159,3
i1590,3
i1591,3
i1592,3
i1593,3
i1594,3
i1595,3
i1596,3
i1597,3
i1598,3
i1599,3
i16,3
i1600,3
i1602,3
i1603,3
i1604,3
i1605,3
i1606,3
i1607,3
i1608,3
i1609,3
i161,3
i1610,3
i1611,3
i1612,3
i1613,3
i1614,3
i1615,3
i1616,3
i1617,3
i1619,3
i1620,3
i1621,3
i1622,3
i1623,3
i1626,3
i1627,3
i1628,3
i1629,3
i1630,3
i1631,3
i1632,3
i1633,3
i1634,3
i1635,3
i1636,3
i1637,3
i1638,3
i1639,3
i164,3
i1640,3
i1641,3
i1642,3
i1643,3
i1644,3
i1645,3
i1646,3
i1647,3
i1648,3
i1649,3
i1650,3
i1651,3
i1652,3
i1654,3
i1655,3
i1656,3
i1657,3
i1658,3
i1659,3
i1660,3
i1661,3
i1662,3
i1663,3
i1664,3
i1665,3
i1666,3
i1667,3
i1668,3
i1669,3
i167,3
i1670,3
i1672,3
i1675,3
i1676,3
i1677,3
i1678,3
i1679,3
i1680,3
i1681,3
i1682,3
i17,3
i171,3
i177,3
i18,3
i184,3
i199,3
i2,3
i200,3
i201,3
i205,3
i207,3
i21,3
i212,3
i214,3
i217,3
i218,3
i219,3
i220,3
i225,3
i226,3
i227,3
i229,3
i230,3
i231,3
i232,3
i233,3
i235,3
i236,3
i239,3
i24,3
i240,3
i241,3
i243,3
i247,3
i249,3
i250,3
i252,3
i253,3
i254,3
i256,3
i261,3
i263,3
i266,3
i267,3
i27,3
i274,3
i278,3
i279,3
i280,3
i29,3
i291,3
i296,3
i3,3
i30,3
i308,3
i314,3
i32,3
i320,3
i33,3
i330,3
i335,3
i336,3
i337,3
i339,3
i34,3
i341,3
i342,3
i349,3
i35,3
i350,3
i351,3
i352,3
i353,3
i355,3
i356,3
i358,3
i359,3
i36,3
i360,3
i361,3
i363,3
i364,3
i365,3
i366,3
i367,3
i368,3
i369,3
i37,3
i370,3
i371,3
i373,3
i374,3
i375,3
i376,3
i377,3
i378,3
i379,3
i38,3
i380,3
i383,3
i384,3
i385,3
i386,3
i387,3
i388,3
i389,3
i390,3
i391,3
i392,3
i393,3
i394,3
i395,3
i396,3
i397,3
i398,3
i399,3
i40,3
i400,3
i401,3
i402,3
i403,3
i404,3
i405,3
i406,3
i407,3
i409,3
i41,3
i410,3
i411,3
i413,3
i414,3
i415,3
i416,3
i417,3
i418,3
i419,3
i42,3
i420,3
i422,3
i424,3
i426,3
i43,3
i430,3
i431,3
i432,3
i434,3
i436,3
i437,3
i438,3
i439,3
i44,3
i440,3
i441,3
i442,3
i444,3
i445,3
i446,3
i447,3
i448,3
i449,3
i450,3
i451,3
i452,3
i453,3
i454,3
i456,3
i457,3
i46,3
i460,3
i464,3
i465,3
i468,3
i469,3
i470,3
i472,3
i473,3
i476,3
i477,3
i478,3
i481,3
i482,3
i484,3
i485,3
i488,3
i489,3
i49,3
i490,3
i491,3
i492,3
i493,3
i494,3
i495,3
i498,3
i499,3
i5,3
i501,3
i502,3
i504,3
i505,3
i506,3
i507,3
i51,3
i510,3
i511,3
i516,3
i519,3
i520,3
i521,3
i522,3
i524,3
i525,3
i526,3
i528,3
i53,3
i530,3
i533,3
i534,3
i536,3
i537,3
i54,3
i540,3
i541,3
i542,3
i543,3
i544,3
i545,3
i546,3
i547,3
i548,3
i549,3
i550,3
i551,3
i552,3
i553,3
i554,3
i555,3
i556,3
i557,3
i558,3
i559,3
i560,3
i561,3
i562,3
i563,3
i564,3
i565,3
i566,3
i567,3
i568,3
i569,3
i570,3
i571,3
i572,3
i573,3
i574,3
i575,3
i576,3
i577,3
i578,3
i579,3
i581,3
i583,3
i585,3
i586,3
i587,3
i588,3
i589,3
i590,3
i592,3
i593,3
i594,3
i595,3
i596,3
i597,3
i598,3
i599,3
i6,3
i600,3
i601,3
i602,3
i604,3
i605,3
i606,3
i607,3
i608,3
i609,3
i610,3
i612,3
i613,3
i614,3
i615,3
i617,3
i618,3
i619,3
i62,3
i620,3
i621,3
i622,3
i623,3
i624,3
i625,3
i626,3
i627,3
i63,3
i630,3
i633,3
i634,3
i635,3
i636,3
i637,3
i638,3
i639,3
i640,3
i641,3
i643,3
i645,3
i646,3
i648,3
i649,3
i653,3
i656,3
i658,3
i66,3
i660,3
i661,3
i665,3
i666,3
i667,3
i668,3
i669,3
i67,3
i670,3
i671,3
i672,3
i674,3
i675,3
i677,3
i679,3
i68,3
i680,3
i681,3
i683,3
i684,3
i685,3
i686,3
i691,3
i693,3
i694,3
i695,3
i696,3
i697,3
i698,3
i699,3
i700,3
i701,3
i702,3
i703,3
i705,3
i706,3
i707,3
i708,3
i71,3
i710,3
i714,3
i716,3
i717,3
i718,3
i719,3
i72,3
i720,3
i721,3
i722,3
i723,3
i724,3
i725,3
i726,3
i728,3
i729,3
i73,3
i730,3
i731,3
i732,3
i733,3
i734,3
i736,3
i738,3
i739,3
i74,3
i740,3
i741,3
i742,3
i743,3
i745,3
i746,3
i747,3
i75,3
i752,3
i753,3
i755,3
i756,3
i757,3
i758,3
i759,3
i76,3
i760,3
i761,3
i762,3
i763,3
i764,3
i765,3
i766,3
i767,3
i768,3
i769,3
i77,3
i771,3
i772,3
i773,3
i774,3
i775,3
i776,3
i777,3
i778,3
i779,3
i78,3
i780,3
i781,3
i782,3
i783,3
i784,3
i785,3
i786,3
i787,3
i788,3
i789,3
i790,3
i791,3
i793,3
i794,3
i795,3
i796,3
i797,3
i798,3
i799,3
i80,3
i800,3
i801,3
i802,3
i803,3
i804,3
i805,3
i806,3
i807,3
i808,3
i809,3
i810,3
i811,3
i812,3
i814,3
i815,3
i816,3
i817,3
i818,3
i819,3
i82,3
i820,3
i821,3
i822,3
i823,3
i824,3
i825,3
i826,3
i827,3
i828,3
i829,3
i830,3
i831,3
i832,3
i833,3
i834,3
i835,3
i836,3
i837,3
i838,3
i839,3
i84,3
i840,3
i841,3
i842,3
i843,3
i844,3
i846,3
i848,3
i849,3
i85,3
i850,3
i851,3
i852,3
i853,3
i854,3
i855,3
i856,3
i857,3
i858,3
i859,3
i860,3
i861,3
i862,3
i863,3
i865,3
i866,3
i867,3
i868,3
i869,3
i870,3
i878,3
i881,3
i882,3
i883,3
i884,3
i885,3
i886,3
i888,3
i889,3
i890,3
i891,3
i892,3
i893,3
i894,3
i897,3
i899,3
i90,3
i901,3
i903,3
i904,3
i905,3
i906,3
i907,3
i908,3
i909,3
i91,3
i910,3
i911,3
i912,3
i913,3
i914,3
i915,3
i916,3
i917,3
i918,3
i919,3
i920,3
i921,3
i922,3
i924,3
i925,3
i926,3
i927,3
i928,3
i929,3
i93,3
i930,3
i932,3
i933,3
i934,3
i935,3
i936,3
i939,3
i94,3
i940,3
i941,3
i943,3
i944,3
i945,3
i946,3
i947,3
i948,3
i95,3
i950,3
i951,3
i952,3
i954,3
i956,3
i957,3
i958,3
i959,3
i960,3
i964,3
i965,3
i967,3
i968,3
i970,3
i971,3
i972,3
i973,3
i974,3
i975,3
i976,3
i977,3
i978,3
i979,3
i980,3
i981,3
i982,3
i983,3
i984,3
i985,3
i986,3
i987,3
i988,3
i99,3
i991,3
i992,3
i994,3
i995,3
i996,3
i997,3
i998,3
i999,3
i1000,4
i1001,4
i1002,4
i1003,4
i1004,4
i1005,4
i1006,4
i1008,4
i101,4
i1011,4
i1013,4
i1015,4
i1016,4
i1017,4
i1019,4
i1020,4
i1021,4
i1023,4
i1024,4
i1025,4
i1026,4
i1027,4
i1028,4
i1029,4
i103,4
i1030,4
i1031,4
i1032,4
i1033,4
i1034,4
i1035,4
i1036,4
i1037,4
i104,4
i1040,4
i1041,4
i1042,4
i1044,4
i1045,4
i1046,4
i1047,4
i1048,4
i1049,4
i105,4
i1050,4
i1051,4
i1052,4
i1053,4
i1054,4
i1055,4
i1056,4
i1057,4
i1059,4
i106,4
i1060,4
i1062,4
i1064,4
i1066,4
i1067,4
i1068,4
i1069,4
i1070,4
i1071,4
i1072,4
i1074,4
i1075,4
i1077,4
i1078,4
i1079,4
i1080,4
i1081,4
i1082,4
i1083,4
i1085,4
i1086,4
i1087,4
i1088,4
i109,4
i1090,4
i1092,4
i1093,4
i1094,4
i1095,4
i1096,4
i1097,4
i1098,4
i1099,4
i1100,4
i1101,4
i1102,4
i1103,4
i1105,4
i1106,4
i1107,4
i1108,4
i1110,4
i1111,4
i1112,4
i1113,4
i1114,4
i1116,4
i1118,4
i1119,4
i112,4
i1120,4
i1121,4
i1122,4
i1123,4
i1124,4
i1125,4
i1126,4
i1127,4
i1128,4
i1129,4
i113,4
i1131,4
i1133,4
i1134,4
i1135,4
i1137,4
i1138,4
i1139,4
i1140,4
i1141,4
i1143,4
i1144,4
i1145,4
i1146,4
i1147,4
i1149,4
i115,4
i1150,4
i1151,4
i1152,4
i1153,4
i1154,4
i1155,4
i1156,4
i1157,4
i1158,4
i1159,4
i1160,4
i1162,4
i1163,4
i1164,4
i1166,4
i1168,4
i1169,4
i1170,4
i1171,4
i1172,4
i1173,4
i1174,4
i1175,4
i1176,4
i1177,4
i1178,4
i1179,4
i118,4
i1181,4
i1182,4
i1183,4
i1184,4
i1185,4
i1186,4
i1187,4
i1188,4
i1189,4
i119,4
i1190,4
i1191,4
i1192,4
i1193,4
i1195,4
i1196,4
i1197,4
i1198,4
i1199,4
i120,4
i1200,4
i1202,4
i1203,4
i1204,4
i1205,4
i1206,4
i1207,4
i1208,4
i1209,4
i121,4
i1210,4
i1211,4
i1212,4
i1213,4
i1214,4
i1215,4
i1216,4
i1217,4
i1218,4
i1219,4
i122,4
i1220,4
i1221,4
i1222,4
i1223,4
i1224,4
i1225,4
i1226,4
i1228,4
i1229,4
i123,4
i1230,4
i1231,4
i1233,4
i1234,4
i1237,4
i1238,4
i1239,4
i1240,4
i1241,4
i1242,4
i1243,4
i1244,4
i1245,4
i1246,4
i1247,4
i1248,4
i1249,4
i125,4
i1250,4
i1251,4
i1252,4
i1253,4
i1254,4
i1255,4
i1256,4
i1257,4
i1258,4
i1259,4
i1260,4
i1261,4
i1262,4
i1263,4
i1264,4
i1265,4
i1266,4
i1267,4
i1268,4
i1269,4
i1270,4
i1271,4
i1272,4
i1273,4
i1274,4
i1275,4
i1276,4
i1277,4
i1278,4
i1279,4
i128,4
i1280,4
i1281,4
i1282,4
i1283,4
i1285,4
i1286,4
i1287,4
i1288,4
i1289,4
i1290,4
i1291,4
i1292,4
i1293,4
i1294,4
i1295,4
i1296,4
i1297,4
i1298,4
i1299,4
i130,4
i1300,4
i1301,4
i1302,4
i1303,4
i1304,4
i1305,4
i1306,4
i1307,4
i1308,4
i131,4
i1310,4
i1312,4
i1313,4
i1314,4
i1315,4
i1316,4
i1317,4
i1318,4
i1319,4
i1320,4
i1321,4
i1322,4
i1323,4
i1324,4
i1325,4
i1326,4
i1327,4
i1328,4
i1329,4
i1330,4
i1331,4
i1332,4
i1333,4
i1334,4
i1335,4
i1336,4
i1337,4
i1338,4
i1339,4
i1340,4
i1341,4
i1342,4
i1343,4
i1344,4
i1345,4
i1346,4
i1347,4
i1348,4
i1349,4
i1350,4
i1351,4
i1352,4
i1353,4
i1354,4
i1355,4
i1356,4
i1357,4
i1358,4
i1359,4
i136,4
i1360,4
i1361,4
i1362,4
i1363,4
i1364,4
i1365,4
i1366,4
i1367,4
i1368,4
i1369,4
i1370,4
i1371,4
i1372,4
i1373,4
i1374,4
i1375,4
i1376,4
i1377,4
i1378,4
i1379,4
i1380,4
i1382,4
i1383,4
i1384,4
i1385,4
i1386,4
i1387,4
i1388,4
i1389,4
i139,4
i1390,4
i1391,4
i1392,4
i1393,4
i1394,4
i1395,4
i1396,4
i1397,4
i1398,4
i1399,4
i140,4
i1400,4
i1401,4
i1402,4
i1403,4
i1404,4
i1405,4
i1406,4
i1407,4
i1408,4
i141,4
i1410,4
i1411,4
i1413,4
i1414,4
i1415,4
i1416,4
i1417,4
i1418,4
i1419,4
i1421,4
i1422,4
i1423,4
i1424,4
i1425,4
i1426,4
i1427,4
i1428,4
i1429,4
i1430,4
i1431,4
i1432,4
i1434,4
i1435,4
i1436,4
i1437,4
i1438,4
i1439,4
i1442,4
i1443,4
i1444,4
i1445,4
i1447,4
i1448,4
i1449,4
i145,4
i1450,4
i1451,4
i1452,4
i1453,4
i1454,4
i1455,4
i1456,4
i1457,4
i1458,4
i1459,4
i146,4
i1460,4
i1461,4
i1462,4
i1463,4
i1464,4
i1465,4
i1466,4
i1467,4
i1468,4
i1470,4
i1471,4
i1473,4
i1474,4
i1475,4
i1476,4
i1477,4
i1478,4
i148,4
i1480,4
i1481,4
i1482,4
i1483,4
i1484,4
i1485,4
i1486,4
i1487,4
i1488,4
i1489,4
i1490,4
i1491,4
i1492,4
i1493,4
i1494,4
i1495,4
i1496,4
i1497,4
i1498,4
i1499,4
i1500,4
i1501,4
i1502,4
i1503,4
i1504,4
i1505,4
i1506,4
i1509,4
i1510,4
i1511,4
i1512,4
i1513,4
i1514,4
i1515,4
i1516,4
i1517,4
i1518,4
i1519,4
i1520,4
i1521,4
i1522,4
i1523,4
i1524,4
i1525,4
i1526,4
i1527,4
i1528,4
i1529,4
i1530,4
i1531,4
i1532,4
i1533,4
i1534,4
i1535,4
i1536,4
i1537,4
i1538,4
i1540,4
i1541,4
i1542,4
i1545,4
i1546,4
i1547,4
i1548,4
i1549,4
i155,4
i1550,4
i1551,4
i1552,4
i1553,4
i1554,4
i1555,4
i1556,4
i1557,4
i1558,4
i1559,4
i1560,4
i1561,4
i1562,4
i1563,4
i1564,4
i1565,4
i1566,4
i1567,4
i1568,4
i1569,4
i1570,4
i1571,4
i1572,4
i1573,4
i1574,4
i1575,4
i1576,4
i1577,4
i1578,4
i1579,4
i158,4
i1580,4
i1581,4
i1582,4
i1583,4
i1584,4
i1585,4
i1586,4
i1587,4
i1588,4
i1589,4
i1590,4
i1591,4
i1592,4
i1593,4
i1594,4
i1595,4
i1596,4
i1597,4
i1598,4
i160,4
i1600,4
i1601,4
i1602,4
i1603,4
i1604,4
i1605,4
i1607,4
i1608,4
i1609,4
i1610,4
i1611,4
i1612,4
i1613,4
i1614,4
i1615,4
i1617,4
i1620,4
i1621,4
i1622,4
i1623,4
i1624,4
i1625,4
i1626,4
i1627,4
i1628,4
i1629,4
i163,4
i1630,4
i1631,4
i1632,4
i1633,4
i1634,4
i1635,4
i1636,4
i1637,4
i1638,4
i1639,4
i1640,4
i1641,4
i1642,4
i1643,4
i1644,4
i1645,4
i1646,4
i1647,4
i1648,4
i1649,4
i165,4
i1650,4
i1651,4
i1652,4
i1654,4
i1655,4
i1656,4
i1657,4
i1658,4
i166,4
i1661,4
i1662,4
i1663,4
i1664,4
i1665,4
i1666,4
i1667,4
i1668,4
i1669,4
i167,4
i1670,4
i1672,4
i1674,4
i1675,4
i1676,4
i1678,4
i1679,4
i1680,4
i1681,4
i1682,4
i17,4
i171,4
i18,4
i184,4
i192,4
i2,4
i201,4
i206,4
i21,4
i214,4
i217,4
i219,4
i225,4
i226,4
i227,4
i228,4
i229,4
i230,4
i231,4
i232,4
i235,4
i239,4
i240,4
i243,4
i244,4
i247,4
i249,4
i252,4
i256,4
i261,4
i263,4
i266,4
i267,4
i27,4
i278,4
i279,4
i280,4
i281,4
i284,4
i29,4
i290,4
i291,4
i296,4
i299,4
i3,4
i30,4
i308,4
i314,4
i32,4
i320,4
i330,4
i335,4
i336,4
i337,4
i339,4
i34,4
i341,4
i348,4
i349,4
i35,4
i350,4
i351,4
i352,4
i353,4
i356,4
i359,4
i36,4
i360,4
i361,4
i362,4
i363,4
i364,4
i365,4
i366,4
i367,4
i368,4
i369,4
i37,4
i370,4
i371,4
i372,4
i373,4
i374,4
i375,4
i378,4
i379,4
i38,4
i380,4
i383,4
i384,4
i386,4
i388,4
i389,4
i390,4
i391,4
i393,4
i394,4
i395,4
i396,4
i397,4
i398,4
i399,4
i40,4
i401,4
i402,4
i403,4
i405,4
i406,4
i407,4
i409,4
i41,4
i410,4
i411,4
i412,4
i413,4
i414,4
i416,4
i417,4
i42,4
i420,4
i424,4
i425,4
i426,4
i430,4
i431,4
i433,4
i434,4
i436,4
i440,4
i441,4
i444,4
i446,4
i447,4
i448,4
i449,4
i450,4
i451,4
i452,4
i453,4
i455,4
i456,4
i457,4
i46,4
i460,4
i461,4
i464,4
i465,4
i467,4
i472,4
i473,4
i478,4
i481,4
i482,4
i485,4
i486,4
i487,4
i488,4
i489,4
i49,4
i490,4
i491,4
i492,4
i493,4
i494,4
i495,4
i497,4
i498,4
i499,4
i5,4
i502,4
i503,4
i504,4
i505,4
i506,4
i507,4
i51,4
i512,4
i516,4
i517,4
i519,4
i52,4
i524,4
i525,4
i526,4
i53,4
i533,4
i534,4
i536,4
i54,4
i540,4
i541,4
i543,4
i544,4
i545,4
i546,4
i547,4
i548,4
i550,4
i551,4
i552,4
i553,4
i554,4
i555,4
i556,4
i557,4
i558,4
i559,4
i561,4
i562,4
i563,4
i564,4
i565,4
i566,4
i567,4
i569,4
i571,4
i572,4
i573,4
i574,4
i575,4
i576,4
i577,4
i578,4
i579,4
i581,4
i584,4
i585,4
i586,4
i587,4
i589,4
i590,4
i592,4
i593,4
i594,4
i595,4
i597,4
i598,4
i599,4
i6,4
i600,4
i601,4
i602,4
i604,4
i605,4
i606,4
i607,4
i608,4
i609,4
i610,4
i611,4
i612,4
i613,4
i614,4
i615,4
i616,4
i617,4
i618,4
i619,4
i62,4
i620,4
i621,4
i622,4
i623,4
i624,4
i626,4
i629,4
i63,4
i630,4
i633,4
i634,4
i635,4
i636,4
i637,4
i638,4
i639,4
i641,4
i643,4
i644,4
i645,4
i646,4
i648,4
i649,4
i65,4
i650,4
i652,4
i653,4
i656,4
i658,4
i66,4
i661,4
i664,4
i665,4
i666,4
i667,4
i668,4
i669,4
i67,4
i670,4
i671,4
i672,4
i673,4
i674,4
i675,4
i677,4
i679,4
i68,4
i680,4
i681,4
i683,4
i685,4
i687,4
i688,4
i691,4
i692,4
i693,4
i695,4
i696,4
i697,4
i698,4
i699,4
i700,4
i702,4
i703,4
i704,4
i705,4
i706,4
i710,4
i714,4
i716,4
i717,4
i718,4
i719,4
i72,4
i720,4
i721,4
i722,4
i723,4
i724,4
i725,4
i726,4
i728,4
i729,4
i73,4
i730,4
i731,4
i732,4
i733,4
i734,4
i738,4
i739,4
i74,4
i742,4
i743,4
i745,4
i746,4
i747,4
i749,4
i75,4
i753,4
i755,4
i756,4
i757,4
i758,4
i759,4
i760,4
i763,4
i764,4
i766,4
i767,4
i769,4
i771,4
i772,4
i773,4
i774,4
i775,4
i778,4
i779,4
i78,4
i780,4
i781,4
i782,4
i783,4
i784,4
i785,4
i786,4
i787,4
i789,4
i790,4
i791,4
i793,4
i794,4
i795,4
i796,4
i797,4
i798,4
i799,4
i80,4
i800,4
i801,4
i802,4
i803,4
i804,4
i805,4
i806,4
i807,4
i809,4
i81,4
i811,4
i812,4
i814,4
i816,4
i817,4
i818,4
i820,4
i821,4
i822,4
i823,4
i824,4
i825,4
i826,4
i827,4
i828,4
i829,4
i830,4
i831,4
i832,4
i833,4
i834,4
i835,4
i836,4
i837,4
i838,4
i839,4
i84,4
i841,4
i842,4
i843,4
i844,4
i845,4
i846,4
i848,4
i85,4
i850,4
i851,4
i852,4
i853,4
i854,4
i855,4
i856,4
i857,4
i858,4
i859,4
i860,4
i861,4
i863,4
i864,4
i865,4
i866,4
i867,4
i868,4
i869,4
i870,4
i871,4
i88,4
i880,4
i881,4
i882,4
i884,4
i885,4
i889,4
i890,4
i891,4
i893,4
i894,4
i897,4
i899,4
i90,4
i901,4
i902,4
i903,4
i904,4
i906,4
i907,4
i908,4
i909,4
i91,4
i910,4
i911,4
i912,4
i913,4
i914,4
i915,4
i916,4
i917,4
i918,4
i920,4
i922,4
i923,4
i925,4
i926,4
i927,4
i928,4
i929,4
i930,4
i931,4
i932,4
i933,4
i934,4
i935,4
i938,4
i94,4
i940,4
i941,4
i942,4
i944,4
i945,4
i946,4
i947,4
i948,4
i949,4
i952,4
i953,4
i954,4
i956,4
i957,4
i958,4
i959,4
i960,4
i961,4
i962,4
i964,4
i965,4
i966,4
i967,4
i968,4
i970,4
i971,4
i972,4
i973,4
i974,4
i975,4
i976,4
i977,4
i978,4
i979,4
i980,4
i981,4
i982,4
i983,4
i984,4
i985,4
i986,4
i987,4
i991,4
i992,4
i994,4
i998,4
i999,4
